0 0.8 8.30088 0 0.865618 0.0128469
1 0.8 8.25554 0.867692 0.864146 0.0907316
2 0.8 8.11976 1.72591 0.853115 0.181209
3 0.8 7.895 2.56524 0.834386 0.271055
4 0.8 7.58363 3.37645 0.80761 0.359732
5 0.8 7.18894 4.15054 0.772388 0.446486
6 0.8 6.71517 4.87886 0.728409 0.530333
7 0.8 6.1676 5.55333 0.675446 0.609998
8 0.8 5.55231 6.16646 0.613652 0.68418
9 0.8 4.87622 6.71154 0.543453 0.751554
10 0.8 4.14693 7.1827 0.465517 0.810763
11 0.8 3.37257 7.57491 0.380851 0.860724
12 0.8 2.5617 7.8841 0.290616 0.900503
13 0.8 1.72323 8.10716 0.196133 0.929401
14 0.8 0.86627 8.24201 0.0987876 0.946901
15 0.8 2.34748e-15 8.28694 0 0.952786
16 0.8 8.10781 0 0.837089 0.0127196
17 0.8 8.06364 0.847523 0.83599 0.0872395
18 0.8 7.93181 1.68596 0.826106 0.174413
19 0.8 7.71349 2.50626 0.80929 0.261359
20 0.8 7.41078 3.29949 0.78503 0.347697
21 0.8 7.02672 4.05688 0.752748 0.432781
22 0.8 6.56531 4.76998 0.711961 0.51568
23 0.8 6.0315 5.43078 0.662302 0.595213
24 0.8 5.43111 6.03186 0.603615 0.669905
25 0.8 4.77088 6.56655 0.536189 0.738305
26 0.8 4.05815 7.02891 0.460583 0.798925
27 0.8 3.3009 7.41394 0.377713 0.850371
28 0.8 2.50759 7.71758 0.28876 0.89148
29 0.8 1.687 7.93669 0.195141 0.921417
30 0.8 0.848088 8.06902 0.098365 0.939619
31 0.8 2.29828e-15 8.11326 0 0.945806
32 0.8 7.91209 0 0.805845 0.0125382
33 0.8 7.86923 0.827089 0.805106 0.083371
34 0.8 7.7415 1.64551 0.796286 0.16684
35 0.8 7.52988 2.44661 0.781244 0.250421
36 0.8 7.23621 3.22177 0.759409 0.333906
37 0.8 6.86329 3.96253 0.730148 0.416845
38 0.8 6.41473 4.66057 0.692752 0.498404
39 0.8 5.8952 5.30806 0.646702 0.577483
40 0.8 5.31012 5.89749 0.591507 0.652493
41 0.8 4.66598 6.42217 0.527244 0.721833
42 0.8 3.96995 6.87615 0.454314 0.783745
43 0.8 3.22988 7.25444 0.373613 0.836766
44 0.8 2.45408 7.55287 0.286281 0.879424
45 0.8 1.6512 7.76827 0.193796 0.910678
46 0.8 0.830155 7.8984 0.0977988 0.929879
47 0.8 2.24975e-15 7.94193 0 0.936122
48 0.8 7.71136 0 0.771934 0.0122997
49 0.8 7.66986 0.806135 0.77148 0.0791487
50 0.8 7.54645 1.60405 0.763587 0.158514
51 0.8 7.34189 2.38552 0.750086 0.238243
52 0.8 7.05777 3.14232 0.730448 0.318305
53 0.8 6.69652 3.86624 0.703977 0.398395
54 0.8 6.26147 4.54922 0.669914 0.4779
55 0.8 5.75671 5.18337 0.627441 0.555697
56 0.8 5.18754 5.76135 0.575995 0.630409
57 0.8 4.5601 6.27644 0.515375 0.700297
58 0.8 3.88128 6.72257 0.445783 0.763529
59 0.8 3.15867 7.09449 0.367762 0.818018
60 0.8 2.40054 7.3881 0.282593 0.862371
61 0.8 1.61545 7.6001 0.191689 0.895027
62 0.8 0.812265 7.72818 0.0968307 0.914798
63 0.8 2.20134e-15 7.77102 0 0.921504
64 0.8 7.50462 0 0.736007 0.0120085
65 0.8 7.4645 0.784551 0.735733 0.0746823
66 0.8 7.34564 1.56136 0.728546 0.149644
67 0.8 7.14843 2.32267 0.716266 0.225103
68 0.8 6.87432 3.06064 0.698416 0.301157
69 0.8 6.52531 3.76739 0.67433 0.377659
70 0.8 6.1043 4.43503 0.643193 0.454132
71 0.8 5.61519 5.05594 0.604227 0.529787
72 0.8 5.06269 5.62269 0.556642 0.603306
73 0.8 4.45254 6.12839 0.499925 0.672893
74 0.8 3.79138 6.56686 0.433981 0.736508
75 0.8 3.08672 6.93289 0.359325 0.792162
76 0.8 2.34659 7.22205 0.276925 0.8378
77 0.8 1.57949 7.43092 0.188254 0.871553
78 0.8 0.794292 7.55718 0.0952405 0.89231
79 0.8 2.15275e-15 7.5995 0 0.899733
80 0.8 7.29178 0 0.698765 0.0116664
81 0.8 7.25312 0.762334 0.698602 0.0700985
82 0.8 7.13892 1.51743 0.691908 0.140477
83 0.8 6.94931 2.25797 0.680475 0.211373
84 0.8 6.68547 2.97656 0.663929 0.282938
85 0.8 6.34914 3.66567 0.64167 0.355144
86 0.8 5.94282 4.31771 0.612995 0.427716
87 0.8 5.47 4.92521 0.577113 0.500086
88 0.8 4.93478 5.48063 0.533082 0.57106
89 0.8 4.34265 5.97714 0.480315 0.639095
90 0.8 3.69991 6.40844 0.418511 0.702253
91 0.8 3.01366 6.7688 0.347649 0.757975
92 0.8 2.29193 7.05383 0.268725 0.804176
93 0.8 1.54315 7.25994 0.183136 0.838831
94 0.8 0.776158 7.38465 0.0928184 0.860484
95 0.8 2.1037e-15 7.42634 0 0.867659
96 0.8 7.07336 0 0.660376 0.0112729
97 0.8 7.03622 0.739537 0.660272 0.065464
98 0.8 6.92673 1.47232 0.653887 0.131166
99 0.8 6.74478 2.19151 0.643016 0.197305
100 0.8 6.49145 2.89018 0.627384 0.264057
101 0.8 6.16806 3.56113 0.606453 0.331427
102 0.8 5.7768 4.19709 0.579673 0.399274
103 0.8 5.32068 4.79076 0.546288 0.467195
104 0.8 4.80335 5.33466 0.505408 0.534292
105 0.8 4.2299 5.82196 0.456366 0.59921
106 0.8 3.60618 6.24608 0.398671 0.660128
107 0.8 2.93907 6.60125 0.332225 0.714798
108 0.8 2.23628 6.88257 0.257584 0.760738
109 0.8 1.50621 7.08618 0.17597 0.795498
110 0.8 0.757743 7.20944 0.0893128 0.817222
111 0.8 2.05391e-15 7.25059 0 0.824278
112 0.8 6.84733 0 0.620042 0.0108132
113 0.8 6.81378 0.716157 0.620053 0.0607488
114 0.8 6.70883 1.42601 0.613847 0.121658
115 0.8 6.53358 2.12289 0.603295 0.182848
116 0.8 6.29124 2.80104 0.588322 0.244505
117 0.8 5.98073 3.45298 0.568347 0.306578
118 0.8 5.60462 4.07199 0.543007 0.369022
119 0.8 5.1665 4.65194 0.511698 0.431602
120 0.8 4.66685 5.18307 0.473516 0.493478
121 0.8 4.11258 5.66048 0.427982 0.55369
122 0.8 3.50881 6.07744 0.374443 0.610718
123 0.8 2.86179 6.42768 0.312616 0.662415
124 0.8 2.17896 6.70615 0.242936 0.706509
125 0.8 1.46824 6.90755 0.166269 0.740113
126 0.8 0.738687 7.02814 0.0844553 0.760849
127 0.8 2.00184e-15 7.06678 0 0.767771
128 0.94004 6.81901 0 0.635277 0.0110698
129 0.94004 6.78116 0.712729 0.63644 0.0621764
130 0.94004 6.67724 1.41929 0.629604 0.124378
131 0.94004 6.50634 2.11404 0.618372 0.186853
132 0.94004 6.26405 2.78893 0.601945 0.249214
133 0.94004 5.95662 3.43906 0.581622 0.312542
134 0.94004 5.5839 4.05694 0.554678 0.375434
135 0.94004 5.14754 4.63487 0.523524 0.439662
136 0.94004 4.65294 5.16761 0.483514 0.501683
137 0.94004 4.1014 5.6451 0.43595 0.561429
