0.87002 0.05 7.06859 0.000786208 -9.99509e-05 -0.014004 0.00458379 0.612554 0.495332 0. 0.165 0. 0. 0.0787717 -0.0782596 0.0126622 0.000160797 0.02067 0.0361916 -8.32192e-06 0.033744
0.87002 0.15 7.06716 0.000786762 -0.000301201 -0.014004 0.0137497 0.612344 0.495332 0. 0.165 0. 0. 0.0787717 -0.0782636 0.0126649 0.000482102 0.0206718 0.0361853 -2.52043e-05 0.033759
0.87002 0.25 7.06427 0.000788815 -0.000506448 -0.014004 0.0229106 0.611926 0.495332 0. 0.165 0. 0. 0.0787717 -0.0782744 0.0126695 0.00080271 0.0206743 0.0361754 -4.26358e-05 0.0337873
0.87002 0.35 7.0599 0.000794122 -0.000718296 -0.014004 0.0320638 0.611303 0.495332 0. 0.165 0. 0. 0.0787717 -0.0782973 0.0126751 0.00112234 0.0206758 0.0361671 -6.10335e-05 0.0338256
0.87002 0.45 7.05398 0.000805542 -0.000940009 -0.014004 0.0412086 0.610484 0.495332 0. 0.165 0. 0. 0.0787717 -0.0783382 0.0126798 0.00144018 0.0206728 0.0361669 -8.224e-05 0.0338685
0.87002 0.55 7.04643 0.000827997 -0.00117584 -0.014004 0.0503488 0.609487 0.495332 0. 0.165 0. 0. 0.0787717 -0.0784006 0.0126795 0.00175365 0.0206587 0.0361828 -0.000111749 0.0339045
0.87002 0.65 7.03712 0.000870227 -0.00143193 -0.014004 0.059496 0.608358 0.495332 0. 0.165 0. 0. 0.0787717 -0.0784807 0.0126669 0.0020573 0.0206203 0.0362244 -0.000160941 0.0339107
0.87002 0.75 7.02589 0.000944445 -0.00171259 -0.014004 0.068666 0.607188 0.495332 0. 0.165 0. 0. 0.0787717 -0.0785614 0.0126298 0.00235067 0.0205346 0.0363039 -0.000234137 0.0338457
0.93985 0.899894 6.99999 6.08372e-09 -1.08595e-08 -9.04557e-08 0.0832222 0.608516 0.495332 0. 0.165 0. 0. 0.0787717 -0.0738577 0.0139191 0.0031519 0.0224427 0.0429418 -0.000693174 0.0369758
0.88391 0.859936 7.01011 0.0010491 -0.00200034 -0.0140039 0.0789082 0.606444 0.495332 0. 0.165 0. 0. 0.0787717 -0.0777139 0.0128418 0.00274809 0.020818 0.0377068 -0.000374789 0.0343768
0.88391 0.954085 6.99661 0.000595339 -0.00118356 -0.00909267 0.0875166 0.605232 0.495332 0. 0.165 0. 0. 0.0787717 -0.0776159 0.0127717 0.00308007 0.0206568 0.0377512 -0.000369755 0.0341839
0.84649 0.923476 7.00367 0.000388151 -0.00076868 -0.00491129 0.0843047 0.603936 0.495332 0. 0.165 0. 0. 0.0787717 -0.0801735 0.0120349 0.00276469 0.0195415 0.034347 -0.000216781 0.0323872
0.87002 1.05 6.98426 0.000905146 -0.00204162 -0.014004 0.0959637 0.602776 0.495332 0. 0.165 0. 0. 0.0787717 -0.0783572 0.0125018 0.00334538 0.0202079 0.0363285 -0.000233639 0.0335619
0.87002 1.15 6.96862 0.000902976 -0.00233876 -0.014004 0.104906 0.600456 0.495332 0. 0.165 0. 0. 0.0787717 -0.078303 0.0125336 0.00367258 0.0202319 0.0361943 -0.000207211 0.0337304
0.87002 1.25 6.95069 0.000941358 -0.00268166 -0.014004 0.113883 0.597984 0.495332 0. 0.165 0. 0. 0.0787717 -0.0783911 0.0125468 0.00396491 0.0202268 0.0361544 -0.000254935 0.0338735
0.87002 1.35 6.93011 0.00105042 -0.00308221 -0.014004 0.12295 0.59558 0.495332 0. 0.165 0. 0. 0.0787717 -0.0785499 0.0125093 0.00423033 0.0201303 0.03623 -0.000376334 0.0338773
0.896483 1.48461 6.89682 0.000220107 -0.000622802 -0.00301725 0.135697 0.593847 0.495332 0. 0.165 0. 0. 0.0787717 -0.0767839 0.0128963 0.00486712 0.0206044 0.0388228 -0.0006753 0.0348509
0.85789 1.45076 6.9078 0.00091469 -0.00267238 -0.0109867 0.13195 0.592855 0.495332 0. 0.165 0. 0. 0.0787717 -0.0794201 0.0121612 0.00441718 0.0195298 0.0352944 -0.000404663 0.033032
0.85789 1.54063 6.88756 0.00101182 -0.00306543 -0.0139893 0.13994 0.590565 0.495332 0. 0.165 0. 0. 0.0787717 -0.079218 0.0121284 0.00473334 0.0194153 0.0352272 -0.000332497 0.0329545
0.803123 1.50104 6.90027 1.25471e-06 -3.75249e-06 -1.46746e-05 0.135451 0.589017 0.495332 0. 0.165 0. 0. 0.0787717 -0.0830064 0.0110598 0.0041062 0.0178324 0.0304121 -2.23091e-05 0.03028
0.87002 1.65 6.8612 0.00103236 -0.00349011 -0.014004 0.149687 0.587481 0.495332 0. 0.165 0. 0. 0.0787717 -0.0783672 0.0124192 0.0052188 0.0198101 0.0361505 -0.000327591 0.0338039
0.87002 1.75 6.83446 0.00115338 -0.00400069 -0.014004 0.158584 0.584189 0.495332 0. 0.165 0. 0. 0.0787717 -0.0785404 0.012394 0.00547189 0.0197304 0.036172 -0.000452648 0.0338968
