OSCAR2008H  viscous     final_hs     
INIT:  Glauber - rho = 0.16 Gev/fm^3, xi = 0.3, sigma = 4.000000b, A = 197.000000, b = 2.326000 fm
EOS:  ideal gas of massless pions
CHARGES: none
HYPER:  hyper T=0.165 MeV isotherm 
GEOM: scaling2d
GRID:  Euler
-1 151 151 4 0 5 3
0.800000 0. 15.000000 0. 15.000000 0. 0.450000
VISCOSITY:  shear viscosity only
COMM:  Reflective symmetry in x,y, and eta assumed
END_OF_HEADER
time: 0.8
0 8.28694 0.0112248 0.00256091 0.095 1. 0 0.952786 0. 0 1 0.000234354 0.0015708 0 0 0 0 
0.1 8.28635 0.0112248 0.00256091 0.095 1. 0.011411 0.952707 0. 0.0119039 0.999929 0.000234331 0.00157112 -5.6142e-06 0 0 0 
0.2 8.28456 0.0112248 0.00256091 0.095 1. 0.0228215 0.952472 0. 0.0238138 0.999716 0.000234258 0.00157204 -1.12322e-05 0 0 0 
0.3 8.28158 0.0112248 0.00256091 0.095 1. 0.0342309 0.952081 0. 0.0357359 0.999361 0.000234118 0.00157345 -1.68566e-05 0 0 0 
0.4 8.27741 0.0112248 0.00256091 0.095 1. 0.0456386 0.951533 0. 0.0476774 0.998863 0.000233883 0.00157517 -2.24873e-05 0 0 0 
0.5 8.27204 0.0112248 0.00256091 0.095 1. 0.0570441 0.950829 0. 0.059646 0.99822 0.000233518 0.00157697 -2.81205e-05 0 0 0 
0.6 8.26546 0.0112248 0.00256091 0.095 1. 0.0684467 0.949969 0. 0.0716497 0.99743 0.000232977 0.00157853 -3.37478e-05 0 0 0 
0.7 8.25767 0.0112248 0.00256091 0.095 1. 0.0798459 0.948953 0. 0.0836993 0.996491 0.000232211 0.00157953 -3.93555e-05 0 0 0 
0.8 8.24866 0.0112248 0.00256091 0.095 1. 0.091241 0.947781 0. 0.0958065 0.9954 0.000231165 0.00157959 -4.4924e-05 0 0 0 
0.9 8.23842 0.0112248 0.00256091 0.095 1. 0.102631 0.946453 0. 0.107985 0.994153 0.000229786 0.00157831 -5.04279e-05 0 0 0 
1 8.22694 0.0112248 0.00256091 0.095 1. 0.114016 0.944967 0. 0.120252 0.992743 0.000228017 0.0015753 -5.58361e-05 0 0 0 
1.1 8.21419 0.0112248 0.00256091 0.095 1. 0.125394 0.943321 0. 0.132626 0.991166 0.000225808 0.00157016 -6.11122e-05 0 0 0 
1.2 8.20018 0.0112248 0.00256091 0.095 1. 0.136764 0.941515 0. 0.143822 0.989604 0.000223112 0.00156251 -6.62155e-05 0 0 0 
1.3 8.18513 0.0112248 0.00256091 0.095 1. 0.14813 0.939531 0. 0.154909 0.987929 0.000222676 0.00157172 -7.20058e-05 0 0 0 
1.4 8.16882 0.0112248 0.00256091 0.095 1. 0.159488 0.937395 0. 0.167187 0.985925 0.000221619 0.00157763 -7.76606e-05 0 0 0 
1.5 8.15121 0.0112248 0.00256091 0.095 1. 0.170838 0.935104 0. 0.179618 0.983737 0.000219842 0.00157946 -8.31015e-05 0 0 0 
1.6 8.1323 0.0112248 0.00256091 0.095 1. 0.182178 0.932657 0. 0.192217 0.981352 0.000217299 0.00157676 -8.82586e-05 0 0 0 
1.7 8.11204 0.0112248 0.00256091 0.095 1. 0.193506 0.930048 0. 0.204276 0.978913 0.00021396 0.00156918 -9.30619e-05 0 0 0 
1.8 8.09056 0.0112248 0.00256091 0.095 1. 0.204824 0.927258 0. 0.215351 0.976537 0.000211475 0.00156883 -9.82188e-05 0 0 0 
1.9 8.06793 0.0112248 0.00256091 0.095 1. 0.216134 0.924295 0. 0.227048 0.973884 0.00021007 0.00157764 -0.000103927 0 0 0 
2 8.04394 0.0112248 0.00256091 0.095 1. 0.227431 0.921183 0. 0.239839 0.970813 0.000207492 0.00157875 -0.000109106 0 0 0 
2.1 8.01852 0.0112248 0.00256091 0.095 1. 0.238714 0.917912 0. 0.252324 0.967643 0.000203766 0.00157209 -0.000113671 0 0 0 
2.2 7.99178 0.0112248 0.00256091 0.095 1. 0.249982 0.914458 0. 0.263496 0.964661 0.000200277 0.0015682 -0.000118342 0 0 0 
2.3 7.96389 0.0112248 0.00256091 0.095 1. 0.261239 0.910815 0. 0.275129 0.961407 0.000198406 0.00157818 -0.000124015 0 0 0 
2.4 7.93455 0.0112248 0.00256091 0.095 1. 0.272482 0.907026 0. 0.288278 0.957547 0.000194985 0.00157701 -0.000128774 0 0 0 
2.5 7.90368 0.0112248 0.00256091 0.095 1. 0.283706 0.903078 0. 0.299861 0.953983 0.000190141 0.00156517 -0.000132549 0 0 0 
2.6 7.87168 0.0112248 0.00256091 0.095 1. 0.294914 0.898902 0. 0.311104 0.950376 0.000187951 0.00157642 -0.000138202 0 0 0 
2.7 7.83821 0.0112248 0.00256091 0.095 1. 0.306107 0.894581 0. 0.324184 0.945994 0.000184402 0.00157757 -0.000142933 0 0 0 
2.8 7.80314 0.0112248 0.00256091 0.095 1. 0.317281 0.890108 0. 0.335864 0.94191 0.000179157 0.00156507 -0.000146312 0 0 0 
2.9 7.7669 0.0112248 0.00256091 0.095 1. 0.328433 0.885388 0. 0.347272 0.937765 0.00017659 0.00157731 -0.000151915 0 0 0 
3 7.72908 0.0112248 0.00256091 0.095 1. 0.339569 0.880531 0. 0.360136 0.9329 0.000172297 0.00157545 -0.000156105 0 0 0 
3.1 7.68969 0.0112248 0.00256091 0.095 1. 0.350682 0.875488 0. 0.371765 0.928327 0.000167447 0.00156953 -0.00015978 0 0 0 
3.2 7.64899 0.0112248 0.00256091 0.095 1. 0.361772 0.870224 0. 0.383872 0.923386 0.000164017 0.00157836 -0.000164864 0 0 0 
3.3 7.60655 0.0112248 0.00256091 0.095 1. 0.372846 0.86483 0. 0.395968 0.918264 0.000158393 0.00156711 -0.000167753 0 0 0 
3.4 7.56274 0.0112248 0.00256091 0.095 1. 0.383885 0.859168 0. 0.40773 0.913102 0.000154815 0.00157761 -0.000172854 0 0 0 
3.5 7.51724 0.0112248 0.00256091 0.095 1. 0.39491 0.853373 0. 0.420038 0.907507 0.000149494 0.00157165 -0.000176065 0 0 0 
3.6 7.47018 0.0112248 0.00256091 0.095 1. 0.4059 0.847334 0. 0.431962 0.901892 0.000145034 0.00157622 -0.000180334 0 0 0 
3.7 7.42145 0.0112248 0.00256091 0.095 1. 0.416872 0.841131 0. 0.444073 0.89599 0.00013974 0.00157307 -0.000183613 0 0 0 
3.8 7.37105 0.0112248 0.00256091 0.095 1. 0.427807 0.834691 0. 0.456135 0.889911 0.000134839 0.00157591 -0.000187464 0 0 0 
3.9 7.31894 0.0112248 0.00256091 0.095 1. 0.438723 0.828079 0. 0.46813 0.88366 0.000129267 0.00157227 -0.000190425 0 0 0 
4 7.2651 0.0112248 0.00256091 0.095 1. 0.449597 0.821212 0. 0.480321 0.877093 0.000124226 0.00157683 -0.000194244 0 0 0 
4.1 7.20941 0.0112248 0.00256091 0.095 1. 0.460457 0.81419 0. 0.49224 0.87046 0.000118099 0.00156889 -0.000196393 0 0 0 
4.2 7.152 0.0112248 0.00256091 0.095 1. 0.471262 0.806872 0. 0.504386 0.863478 0.000113074 0.00157757 -0.000200469 0 0 0 
4.3 7.09258 0.0112248 0.00256091 0.095 1. 0.482057 0.799409 0. 0.51643 0.85633 0.000106687 0.00156871 -0.00020219 0 0 0 
4.4 7.03138 0.0112248 0.00256091 0.095 1. 0.492796 0.79165 0. 0.528323 0.849043 0.000101222 0.00157538 -0.000205745 0 0 0 
4.5 6.96813 0.0112248 0.00256091 0.095 1. 0.503504 0.78368 0. 0.540731 0.841196 9.52219e-05 0.001576 -0.000208371 0 0 0 
4.6 6.90282 0.0112248 0.00256091 0.095 1. 0.514197 0.775527 0. 0.552584 0.833457 8.85467e-05 0.00156672 -0.000209528 0 0 0 
4.7 6.83553 0.0112248 0.00256091 0.095 1. 0.524814 0.767035 0. 0.564578 0.82538 8.27725e-05 0.00157592 -0.000212967 0 0 0 
4.8 6.76602 0.0112248 0.00256091 0.095 1. 0.535406 0.758336 0. 0.576917 0.816803 7.63759e-05 0.0015761 -0.000215038 0 0 0 
