0.87002 0.05 6.13334 0.00338157 -0.000192354 -0.014004 0.00718688 0.558266 0.495332 0. 0.165 0. 0. 0.0787717 -0.0781308 0.0106157 0.000281905 0.0190119 0.0350268 5.40452e-05 0.0340546
0.87002 0.15 6.13057 0.00342584 -0.000581509 -0.014004 0.0215609 0.557501 0.495332 0. 0.165 0. 0. 0.0787717 -0.0781572 0.0106006 0.000843955 0.0189818 0.0350529 0.000158177 0.0340419
0.87002 0.25 6.12499 0.00351765 -0.000983167 -0.014004 0.0359368 0.555987 0.495332 0. 0.165 0. 0. 0.0787717 -0.0782111 0.0105692 0.00140145 0.0189192 0.0351086 0.000251366 0.0340119
0.93194 0.377922 6.09806 0.000192702 -7.06965e-05 -0.000804731 0.055622 0.554922 0.495332 0. 0.165 0. 0. 0.0787717 -0.0734598 0.0116709 0.00258811 0.0207723 0.0398636 0.00066824 0.0373658
0.879164 0.346753 6.11463 0.00341663 -0.00126065 -0.0131992 0.0500241 0.554148 0.495332 0. 0.165 0. 0. 0.0787717 -0.0775924 0.0106919 0.00200006 0.0191137 0.0358641 0.000371737 0.0344585
0.916233 0.45 6.09428 0.00114479 -0.000534926 -0.00476137 0.0657879 0.552402 0.495332 0. 0.165 0. 0. 0.0787717 -0.0746793 0.0113254 0.00293848 0.0201521 0.0386956 0.000711047 0.0363963
0.846213 0.45 6.11208 0.002416 -0.00112057 -0.00924258 0.0640589 0.549979 0.495332 0. 0.165 0. 0. 0.0787717 -0.0799847 0.0100049 0.00229414 0.0179242 0.0334804 0.00027169 0.032559
0.890135 0.55 6.08797 0.00240519 -0.00139081 -0.00998099 0.0794725 0.547763 0.495332 0. 0.165 0. 0. 0.0787717 -0.0766653 0.0107646 0.00330319 0.0191726 0.0367306 0.000701249 0.0349
0.820115 0.55 6.10527 0.00105498 -0.000609661 -0.00402297 0.0774064 0.545 0.495332 0. 0.165 0. 0. 0.0787717 -0.0818374 0.00945545 0.00252471 0.0169909 0.0315984 0.000144571 0.0311553
0.858285 0.643314 6.08155 0.00341226 -0.00229067 -0.0139099 0.0916667 0.54226 0.495332 0. 0.165 0. 0. 0.0787717 -0.0789772 0.0100917 0.00343902 0.018029 0.0343275 0.000539103 0.0331568
0.803783 0.605524 6.10099 2.46011e-05 -1.68468e-05 -9.40226e-05 0.0846237 0.541769 0.495332 0. 0.165 0. 0. 0.0787717 -0.0829527 0.00912006 0.00258958 0.0164294 0.0304076 3.02241e-05 0.0303207
0.87002 0.75 6.05946 0.00361982 -0.00278005 -0.014004 0.106948 0.53671 0.495332 0. 0.165 0. 0. 0.0787717 -0.078117 0.0102454 0.00415842 0.0182607 0.0351467 0.000744462 0.033875
0.87002 0.85 6.03758 0.00391016 -0.00334874 -0.014004 0.120934 0.530579 0.495332 0. 0.165 0. 0. 0.0787717 -0.0782626 0.0101555 0.00465455 0.0180796 0.0352172 0.00074557 0.0339052
0.915688 0.972712 5.99325 0.000828626 -0.000739455 -0.00299036 0.140307 0.523981 0.495332 0. 0.165 0. 0. 0.0787717 -0.0749548 0.0109025 0.00609459 0.0191751 0.0389019 0.00121452 0.0362698
0.869413 0.943627 6.01426 0.00325719 -0.00291703 -0.0110136 0.134026 0.524557 0.495332 0. 0.165 0. 0. 0.0787717 -0.0784328 0.0100282 0.00509929 0.0178145 0.0353045 0.000700704 0.0337819
0.869413 1.05348 5.9845 0.00329215 -0.00326946 -0.0117461 0.149016 0.5167 0.495332 0. 0.165 0. 0. 0.0787717 -0.0783738 0.00990827 0.00567684 0.0175389 0.0353272 0.00079841 0.0337138
0.822328 1.02247 6.00668 0.000675351 -0.000671031 -0.00225786 0.142425 0.517308 0.495332 0. 0.165 0. 0. 0.0787717 -0.081729 0.00904121 0.00464662 0.0161981 0.0317982 0.000227668 0.0312497
0.87002 1.15 5.95538 0.00416097 -0.0044787 -0.014004 0.16185 0.508801 0.495332 0. 0.165 0. 0. 0.0787717 -0.0783538 0.00983021 0.00616198 0.0173602 0.0353284 0.000872799 0.0338422
