0 1 16 0.71237 0 0 165 0.0287288 0.00104645 -7.3551e-06 0 0.00130777 0 -0.00235422 
1 16 17 0.679676 -0 -0 165 0.0347964 0.00125135 -1.55528e-05 0 0.00156369 0 -0.00281504 
1 2 17 0.716815 0 0 165 0.0287288 0.00104769 -2.47903e-05 0 0.00130686 0 -0.00235454 
2 17 18 0.679932 -0 -0 165 0.0347964 0.0012539 -3.73185e-05 0 0.0015604 0 -0.0028143 
2 3 18 0.721716 0 0 165 0.0287288 0.00105197 -4.41566e-05 0 0.00130167 0 -0.00235364 
3 18 19 0.682164 -0 -0 165 0.0347964 0.00126028 -6.02028e-05 0 0.0015534 0 -0.00281368 
3 4 19 0.728034 0 0 165 0.0287288 0.00105918 -6.33377e-05 0 0.00129392 0 -0.00235309 
4 19 20 0.685209 -0 -0 165 0.0347964 0.00126993 -8.28118e-05 0 0.00154296 0 -0.00281289 
4 5 20 0.73467 0 0 165 0.0287288 0.00106853 -8.22801e-05 0 0.00128216 0 -0.00235069 
5 20 21 0.687354 -0 -0 165 0.0347964 0.00128171 -0.000105046 0 0.00152705 0 -0.00280876 
5 6 21 0.739478 0 -0 165 0.0287288 0.00108089 -0.000101166 0 0.00126635 0 -0.00234724 
6 21 22 0.686881 -0 -0 165 0.0347964 0.00129891 -0.000127341 0 0.00150808 0 -0.002807 
6 7 22 0.740044 0 -0 165 0.0287288 0.00109874 -0.000120418 0 0.00124726 0 -0.002346 
7 22 23 0.67944 -0 -0 165 0.0347964 0.00132068 -0.000149814 0 0.00148199 0 -0.00280267 
7 8 23 0.731001 0 -0 165 0.0287288 0.00112065 -0.000139843 0 0.00121896 0 -0.00233961 
8 23 24 0.660475 -0 -0 165 0.0347964 0.00134946 -0.000172461 0 0.0014459 0 -0.00279537 
8 9 24 0.70697 0 -0 165 0.0287288 0.00115122 -0.000158568 0 0.00118051 0 -0.00233173 
9 24 25 0.627674 -0 -0 165 0.0347964 0.00138896 -0.000193402 0 0.00139611 0 -0.00278507 
9 10 25 0.665956 0 -0 165 0.0287288 0.00119253 -0.000172766 0 0.00112871 0 -0.00232125 
10 25 26 0.584303 -0 -0 165 0.0347964 0.00144139 -0.000206983 0 0.00132982 0 -0.00277121 
10 11 26 0.61316 0 -0 165 0.0287288 0.00124306 -0.000175617 0 0.00106497 0 -0.00230803 
11 26 27 0.541418 -0 -0 165 0.0347964 0.00150446 -0.000204765 0 0.00125202 0 -0.00275648 
11 12 27 0.562223 0 -0 165 0.0287288 0.00129812 -0.000161473 0 0.00100006 0 -0.00229818 
12 27 28 0.50748 -0 -0 165 0.0347964 0.00156909 -0.000181329 0 0.0011766 0 -0.00274569 
12 13 28 0.523024 0 -0 165 0.0287288 0.00134553 -0.000129881 0 0.000944653 0 -0.00229018 
13 28 29 0.485783 -0 -0 165 0.0347964 0.00162097 -0.000138543 0 0.0011153 0 -0.00273627 
13 14 29 0.498727 0 -0 165 0.0287288 0.00137794 -8.64551e-05 0 0.000905904 0 -0.00228385 
14 29 30 0.474152 -0 -0 165 0.0347964 0.00165238 -8.37562e-05 0 0.00107395 0 -0.00272633 
