0 1 16 0.758659 0 0 165 0.0287288 0.000885524 -4.02989e-06 0 0.00102903 0 -0.00191456 
1 16 17 0.726361 -0 -0 165 0.0347964 0.0010595 -8.64433e-06 0 0.00123107 0 -0.00229057 
1 2 17 0.76297 0 0 165 0.0287288 0.000887023 -1.38843e-05 0 0.00102949 0 -0.00191651 
2 17 18 0.726058 -0 -0 165 0.0347964 0.00106107 -2.09022e-05 0 0.00122949 0 -0.00229056 
2 3 18 0.767217 0 0 165 0.0287288 0.000889 -2.47943e-05 0 0.00102626 0 -0.00191526 
3 18 19 0.727035 -0 -0 165 0.0347964 0.00106438 -3.38285e-05 0 0.00122545 0 -0.00228983 
3 4 19 0.772103 0 0 165 0.0287288 0.00089283 -3.57409e-05 0 0.00102186 0 -0.00191469 
4 19 20 0.727728 -0 -0 165 0.0347964 0.00106949 -4.67844e-05 0 0.00121945 0 -0.00228895 
4 5 20 0.775929 0 0 165 0.0287288 0.000898197 -4.68493e-05 0 0.0010155 0 -0.0019137 
5 20 21 0.72618 -0 -0 165 0.0347964 0.00107637 -5.99333e-05 0 0.00121087 0 -0.00228723 
5 6 21 0.776123 0 -0 165 0.0287288 0.000905022 -5.83327e-05 0 0.00100623 0 -0.00191125 
6 21 22 0.718801 -0 -0 165 0.0347964 0.00108547 -7.3588e-05 0 0.00119895 0 -0.00228441 
6 7 22 0.768203 0 -0 165 0.0287288 0.000915049 -7.05508e-05 0 0.000994103 0 -0.00190915 
7 22 23 0.701599 -0 -0 165 0.0347964 0.00109875 -8.81304e-05 0 0.00118326 0 -0.00228201 
7 8 23 0.747376 0 -0 165 0.0287288 0.000928879 -8.33373e-05 0 0.000976669 0 -0.00190555 
8 23 24 0.672184 -0 -0 165 0.0347964 0.00111631 -0.000103022 0 0.00115983 0 -0.00227614 
8 9 24 0.711288 0 -0 165 0.0287288 0.000947557 -9.53218e-05 0 0.000951382 0 -0.00189894 
9 24 25 0.632576 -0 -0 165 0.0347964 0.00114084 -0.00011623 0 0.00112738 0 -0.00226822 
9 10 25 0.663198 0 -0 165 0.0287288 0.000973156 -0.000103666 0 0.00091849 0 -0.00189165 
10 25 26 0.587159 -0 -0 165 0.0347964 0.00117323 -0.000123858 0 0.00108548 0 -0.00225871 
10 11 26 0.60936 0 -0 165 0.0287288 0.00100403 -0.000104409 0 0.000879577 0 -0.00188361 
11 26 27 0.54561 -0 -0 165 0.0347964 0.00121179 -0.000121192 0 0.00103871 0 -0.0022505 
11 12 27 0.56137 0 -0 165 0.0287288 0.00103643 -9.47296e-05 0 0.000841699 0 -0.00187813 
12 27 28 0.516166 -0 -0 165 0.0347964 0.00124914 -0.000105805 0 0.000995229 0 -0.00224437 
12 13 28 0.528301 0 -0 165 0.0287288 0.00106277 -7.52067e-05 0 0.00081086 0 -0.00187363 
13 28 29 0.498576 -0 -0 165 0.0347964 0.00127808 -7.98999e-05 0 0.000961927 0 -0.00224 
13 14 29 0.509429 0 -0 165 0.0287288 0.00108106 -4.96576e-05 0 0.000790891 0 -0.00187195 
14 29 30 0.489535 -0 -0 165 0.0347964 0.00129699 -4.80212e-05 0 0.000941612 0 -0.0022386 
14 15 30 0.500572 0 -0 165 0.0287288 0.00109003 -2.13832e-05 0 0.000780098 0 -0.00187013 
15 30 31 0.486325 -0 -0 165 0.0347964 0.00130084 -1.3608e-05 0 0.000929173 0 -0.00223001 
16 17 32 0.71012 0 0 165 0.0513705 0.00151084 -6.85503e-06 0 0.00175573 0 -0.00326658 
17 32 33 0.679466 -0 -0 165 0.0618769 0.00179005 -1.44115e-05 0 0.00208052 0 -0.00387056 
17 18 33 0.714575 0 0 165 0.0513705 0.00151274 -2.32188e-05 0 0.00175585 0 -0.0032686 
18 33 34 0.679755 -0 -0 165 0.0618769 0.00179234 -3.46454e-05 0 0.00207758 0 -0.00386992 
18 19 34 0.719502 0 0 165 0.0513705 0.00151604 -4.13631e-05 0 0.00175041 0 -0.00326646 
19 34 35 0.681641 -0 -0 165 0.0618769 0.00179815 -5.59686e-05 0 0.00207123 0 -0.00386939 
19 20 35 0.725453 0 0 165 0.0513705 0.00152315 -5.94776e-05 0 0.00174387 0 -0.00326702 
20 35 36 0.684188 -0 -0 165 0.0618769 0.00180713 -7.71971e-05 0 0.00206192 0 -0.00386905 
20 21 36 0.731501 0 0 165 0.0513705 0.00153164 -7.7588e-05 0 0.00173287 0 -0.00326451 
21 36 37 0.685771 -0 -0 165 0.0618769 0.00181734 -9.83736e-05 0 0.00204665 0 -0.00386399 
21 22 37 0.735535 0 -0 165 0.0513705 0.0015425 -9.59743e-05 0 0.00171737 0 -0.00325987 
22 37 38 0.683604 -0 -0 165 0.0618769 0.00183264 -0.00012003 0 0.00202813 0 -0.00386076 
22 23 38 0.733968 0 -0 165 0.0513705 0.0015593 -0.000115223 0 0.00169886 0 -0.00325816 
23 38 39 0.673628 -0 -0 165 0.0618769 0.00185398 -0.000142652 0 0.0020039 0 -0.00385787 
23 24 39 0.721774 0 -0 165 0.0513705 0.00158086 -0.000135244 0 0.00167145 0 -0.00325231 
24 39 40 0.652076 -0 -0 165 0.0618769 0.00188078 -0.000165851 0 0.00196723 0 -0.00384801 
24 25 40 0.694725 0 -0 165 0.0513705 0.00160953 -0.000154538 0 0.00163159 0 -0.00324112 
25 40 41 0.619291 -0 -0 165 0.0618769 0.00191913 -0.000187337 0 0.00191733 0 -0.00383645 
25 26 41 0.653961 0 -0 165 0.0513705 0.00165052 -0.000169222 0 0.0015801 0 -0.00323062 
26 41 42 0.577857 -0 -0 165 0.0618769 0.00197079 -0.00020136 0 0.00185194 0 -0.00382272 
26 27 42 0.603747 0 -0 165 0.0513705 0.00170126 -0.000172779 0 0.00151645 0 -0.00321772 
27 42 43 0.53533 -0 -0 165 0.0618769 0.0020343 -0.00020013 0 0.00177485 0 -0.00380915 
27 28 43 0.553709 0 -0 165 0.0513705 0.00175753 -0.000159619 0 0.00145064 0 -0.00320817 
28 43 44 0.502099 -0 -0 165 0.0618769 0.00209955 -0.000177809 0 0.00169845 0 -0.00379799 
28 29 44 0.515668 0 -0 165 0.0513705 0.00180646 -0.000128689 0 0.0013941 0 -0.00320056 
