0 0.8 8.76367 0 0.70905 0.00997279
1 0.8 8.71548 0.916034 0.707593 0.0747852
2 0.8 8.57124 1.82187 0.697824 0.149189
3 0.8 8.3326 2.70743 0.681407 0.222777
4 0.8 8.00215 3.56279 0.658102 0.294983
5 0.8 7.58368 4.37844 0.627729 0.36509
6 0.8 7.08186 5.14527 0.590184 0.432252
7 0.8 6.50243 5.85482 0.545522 0.495506
8 0.8 5.85201 6.49932 0.494005 0.553843
9 0.8 5.13799 7.07184 0.436122 0.606377
10 0.8 4.36847 7.56642 0.372518 0.652175
11 0.8 3.55197 7.97785 0.304007 0.690545
12 0.8 2.69748 8.30199 0.231513 0.720925
13 0.8 1.81439 8.53603 0.156025 0.742897
14 0.8 0.912007 8.67717 0.0785125 0.756167
15 0.8 2.47141e-15 8.72441 0 0.760625
16 0.8 8.57958 0 0.692824 0.00995939
17 0.8 8.53261 0.896813 0.691613 0.0727846
18 0.8 8.39196 1.78377 0.682731 0.145358
19 0.8 8.15917 2.65107 0.667594 0.217384
20 0.8 7.83672 3.48913 0.64602 0.288453
21 0.8 7.42808 4.2886 0.617632 0.357915
22 0.8 6.93773 5.04055 0.58215 0.424922
23 0.8 6.37117 5.73663 0.539511 0.488506
24 0.8 5.73479 6.36913 0.489807 0.547559
25 0.8 5.03579 6.93117 0.433403 0.600972
26 0.8 4.28207 7.41676 0.370969 0.647871
27 0.8 3.48207 7.82085 0.303263 0.68728
28 0.8 2.64464 8.13936 0.231257 0.718554
29 0.8 1.7789 8.36906 0.155993 0.741236
30 0.8 0.894194 8.50769 0.078543 0.754997
31 0.8 2.42318e-15 8.55417 0 0.759573
32 0.8 8.39509 0 0.674356 0.00990923
33 0.8 8.34925 0.877542 0.673355 0.0704698
34 0.8 8.21241 1.7456 0.665355 0.140887
35 0.8 7.9857 2.59471 0.651634 0.211065
36 0.8 7.67149 3.41557 0.631859 0.280695
37 0.8 7.273 4.19907 0.605616 0.349248
38 0.8 6.79443 4.93644 0.572457 0.415938
39 0.8 6.24097 5.6194 0.532123 0.479751
