0.87002 0.05 7.58012 -0.000308938 -8.61694e-05 -0.014004 0.00393332 0.579372 0.495332 0. 0.165 0. 0. 0.0787717 -0.0663296 0.00988639 0.000121463 0.0170632 0.0309747 -6.39219e-07 0.0294511
0.87002 0.15 7.57888 -0.000314692 -0.000259705 -0.014004 0.011798 0.579178 0.495332 0. 0.165 0. 0. 0.0787717 -0.0663295 0.0098909 0.00036414 0.0170701 0.0309614 -1.97419e-06 0.0294729
0.87002 0.25 7.5764 -0.000325664 -0.000436863 -0.014004 0.0196573 0.578794 0.495332 0. 0.165 0. 0. 0.0787717 -0.0663322 0.00989954 0.000606072 0.0170831 0.0309373 -3.57838e-06 0.0295152
0.87002 0.35 7.57262 -0.000340685 -0.000620259 -0.014004 0.0275078 0.57823 0.495332 0. 0.165 0. 0. 0.0787717 -0.0663423 0.00991142 0.000847203 0.0171007 0.0309074 -5.17538e-06 0.0295745
0.87002 0.45 7.56751 -0.000358251 -0.000812083 -0.014004 0.035347 0.577489 0.495332 0. 0.165 0. 0. 0.0787717 -0.0663664 0.00992548 0.00108755 0.0171207 0.0308783 -6.76664e-06 0.0296473
0.87002 0.55 7.56098 -0.000375993 -0.00101597 -0.014004 0.0431756 0.576582 0.495332 0. 0.165 0. 0. 0.0787717 -0.0664112 0.00993978 0.00132563 0.0171399 0.0308575 -1.15533e-05 0.0297276
0.87002 0.65 7.55294 -0.000389053 -0.00123675 -0.014004 0.051 0.575541 0.495332 0. 0.165 0. 0. 0.0787717 -0.066478 0.0099496 0.00155879 0.0171493 0.0308551 -2.57438e-05 0.0297991
0.87002 0.75 7.54324 -0.000389271 -0.00147969 -0.014004 0.0588337 0.574428 0.495332 0. 0.165 0. 0. 0.0787717 -0.0665584 0.00994662 0.00178253 0.0171331 0.0308819 -5.98281e-05 0.0298326
0.87002 0.85 7.53171 -0.000364884 -0.00175067 -0.014004 0.0667014 0.573355 0.495332 0. 0.165 0. 0. 0.0787717 -0.0666296 0.00991861 0.00199062 0.0170677 0.0309483 -0.00012849 0.029783
0.87002 0.95 7.51813 -0.000304398 -0.00205028 -0.014004 0.0746217 0.572484 0.495332 0. 0.165 0. 0. 0.0787717 -0.0666474 0.00985103 0.00219689 0.0169212 0.0310677 -0.000212123 0.0295851
